"parameter","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff"
"xi[12,1]",2.47366666666667,0.600633117859518,2,2,2,3,3.0216539301894,1.00507242099439,440
"xi[13,1]",4.754,0.508169996735207,3,5,5,5,5,1.01689637629497,210
"xi[14,1]",4.282,0.819369547570058,3,4,5,5,5,1.00874812044025,240
"xi[15,1]",4.742,0.513994873752078,3,5,5,5,5,1.00640159764234,380
"xi[16,1]",4.58766666666667,0.654566554813526,3,4,5,5,5,1.005542567788,490
"xi[17,1]",1.424,0.509552628580959,1,1,1,2,2,1.0005534142846,3000
"xi[18,1]",4.671,0.583842979068918,3,4,5,5,5,1.03046574587833,110
"xi[19,1]",1.20133333333333,0.403549880920586,1,1,1,1,2,1.00179540783748,1500
"xi[20,1]",4.785,0.469945333209515,3,5,5,5,5,1.0118099326341,250
"xi[21,1]",1.02066666666667,0.142289508832041,1,1,1,1,1,1.00767653514552,3000
"xi[22,1]",4.71766666666667,0.542880707009287,3,5,5,5,5,1.00822106121624,360
"xi[23,1]",4.407,0.782019725849167,3,4,5,5,5,1.00637540664149,380
"xi[24,1]",1.605,0.546877217996741,1,1,2,2,3,1.00268698248928,920
"xi[25,1]",4.75166666666667,0.512592891789504,3,5,5,5,5,1.01871172622871,190
"xi[26,1]",2.83966666666667,0.6476364977619,2,2,3,3,4,1.00512469804101,600
"xi[27,1]",4.721,0.536583302523335,3,5,5,5,5,1.01619514349311,190
"xi[28,1]",4.65466666666667,0.597380819497404,3,4,5,5,5,1.01682833995578,240
"xi[29,1]",4.76366666666667,0.502557535924522,3,5,5,5,5,1.02255582982159,170
"xi[30,1]",4.11833333333333,0.848078397247673,3,3,4,5,5,1.00323535915925,780
"xi[31,1]",1.03166666666667,0.175140268337753,1,1,1,1,2,1.01353270955398,1100
"xi[32,1]",4.78,0.485467361951182,3,5,5,5,5,1.01069457735295,370
"xi[33,1]",2.59,0.604446125285613,2,2,3,3,4,1.00402396055748,570
"xi[34,1]",4.68666666666667,0.577292512022315,3,4,5,5,5,1.01105730752132,300
"xi[35,1]",1.96133333333333,0.506547548635432,1,2,2,2,3,1.00083294171964,3000
"xi[36,1]",1.40266666666667,0.505250414694937,1,1,1,2,2,1.00143297876243,2100
"xi[37,1]",4.81733333333333,0.438972802417921,4,5,5,5,5,1.02290959358943,190
"xi[38,1]",2.022,0.555234570678158,1,2,2,2,3,1.00417446940556,550
"xi[39,1]",4.83566666666667,0.417994571786409,4,5,5,5,5,1.02488708362258,190
"xi[40,1]",4.71033333333333,0.546985331802074,3,5,5,5,5,1.00407957179163,600
"xi[41,1]",2.02233333333333,0.499250410662229,1,2,2,2,3,1.00462477536219,550
"xi[42,1]",4.80866666666667,0.454745885261512,3,5,5,5,5,1.0104513366405,270
"xi[43,1]",2.17133333333333,0.519038877163896,1,2,2,2,3,1.00183778468875,1800
"xi[44,1]",4.71333333333333,0.548867902335003,3,5,5,5,5,1.01683214238618,190
"xi[45,1]",4.03833333333333,0.876234263415717,3,3,4,5,5,1.004894978408,460
"xi[46,1]",4.79033333333333,0.475165040970969,3,5,5,5,5,1.00535451916758,440
"xi[47,1]",4.01933333333333,0.874002774121425,3,3,4,5,5,1.00177928160365,1600
"xi[48,1]",2.45633333333333,0.552142653117851,2,2,2,3,3,1.00415732291532,550
"xi[49,1]",4.76533333333333,0.505651510468328,3,5,5,5,5,1.01263951092967,270
"xi[50,1]",4.717,0.546818681304331,3,5,5,5,5,1.01338556818084,250
"xi[51,1]",1.03833333333333,0.192031718601916,1,1,1,1,2,1.00744415718265,1700
"xi[52,1]",4.67533333333333,0.577958678713558,3,4,5,5,5,1.00429231743454,530
"xi[53,1]",4.19533333333333,0.837901494922854,3,4,4,5,5,1.00391473416946,590
"xi[54,1]",4.78033333333333,0.488015650685502,3,5,5,5,5,1.01414137872283,250
"xi[55,1]",4.23266666666667,0.836320931095724,3,4,4,5,5,1.00749927675412,290
"xi[56,1]",1.01566666666667,0.124202916003088,1,1,1,1,1,1.00529711576556,3000
"xi[57,1]",1.01866666666667,0.135367390210246,1,1,1,1,1,1.00065607643826,3000
"xi[58,1]",4.66266666666667,0.598603093969835,3,4,5,5,5,1.01212265462127,260
"xi[59,1]",4.737,0.531593701951642,3,5,5,5,5,1.01068209073586,330
"xi[60,1]",1.75366666666667,0.560735853251121,1,1,2,2,3,1.00209379138671,1300
"xi[61,1]",4.72933333333333,0.532447858914883,3,5,5,5,5,1.0162701920509,220
"xi[62,1]",4.22966666666667,0.825316265360242,3,4,4,5,5,1.00985246271511,230
"xi[63,1]",4.32566666666667,0.808182492924409,3,4,5,5,5,1.01052399898444,220
"xi[64,1]",4.823,0.430967412886779,4,5,5,5,5,1.03044783329435,140
"xi[65,1]",1.55933333333333,0.548859397084668,1,1,2,2,3,1.00322597681543,740
"xi[66,1]",1.227,0.422923107256568,1,1,1,1,2,1.0015331000555,1900
"xi[67,1]",2.50566666666667,0.604502299332976,2,2,2,3,4,1.00405247916056,560
"xi[68,1]",4.72133333333333,0.538307359996899,3,5,5,5,5,1.00587936369257,380
"xi[69,1]",4.81633333333333,0.438935200523922,4,5,5,5,5,1.00849214939404,310
"xi[70,1]",4.701,0.560092463666449,3,5,5,5,5,1.00290508889881,830
"xi[71,1]",2.62466666666667,0.63502701411707,2,2,3,3,4,1.00331105551893,960
"xi[72,1]",4.61966666666667,0.624881360307999,3,4,5,5,5,1.00782806034674,390
"xi[73,1]",4.01666666666667,0.882788381964405,3,3,4,5,5,1.0053371644787,420
"xi[74,1]",1.10633333333333,0.313676085239279,1,1,1,1,2,1.00623908067618,730
"xi[75,1]",4.67366666666667,0.583626674842247,3,4,5,5,5,1.00711395304647,340
"xi[76,1]",4.76033333333333,0.502305344495349,3,5,5,5,5,1.02246627697624,150
"xi[77,1]",3.508,0.843113048887515,2,3,3,4,5,1.00416349825113,550
"xi[78,1]",4.79833333333333,0.468049405124539,3,5,5,5,5,1.01626477546638,210
"xi[79,1]",1.566,0.540130768501815,1,1,2,2,2,1.0029352882756,820
"xi[80,1]",2.94433333333333,0.687065189833237,2,3,3,3,5,1.00315463243075,760
"xi[81,1]",1.00633333333333,0.0793430568004727,1,1,1,1,1,1.04045193779234,1800
"xi[82,1]",4.75933333333333,0.510718284978218,3,5,5,5,5,1.02935532101092,150
"xi[83,1]",4.29733333333333,0.819237413005846,3,4,5,5,5,1.007310361806,300
"xi[84,1]",4.71766666666667,0.541034929698573,3,5,5,5,5,1.00764887259999,350
"xi[85,1]",2.89233333333333,0.662485862537138,2,3,3,3,4,1.00561371396004,390
"xi[86,1]",4.788,0.479373827427135,3,5,5,5,5,1.02620197624807,150
"xi[87,1]",4.80433333333333,0.44957230858054,4,5,5,5,5,1.01479258812714,240
"xi[88,1]",2.616,0.623436891635888,2,2,3,3,4,1.00490383469314,460
"xi[89,1]",4.65033333333333,0.602373782309146,3,4,5,5,5,1.00741077519756,350
"xi[90,1]",4.24133333333333,0.832259439205671,3,4,4,5,5,1.00586218231387,380
"xi[91,1]",4.175,0.853591162456716,3,3,4,5,5,1.00436837066992,520
"xi[92,1]",1.543,0.540600051922595,1,1,2,2,2,1.00108768325472,3000
"xi[93,1]",4.438,0.764864479863929,3,4,5,5,5,1.01104718856442,230
"xi[94,1]",4.31133333333333,0.810734637498425,3,4,5,5,5,1.00593511352933,370
"xi[95,1]",1.637,0.512495740432367,1,1,2,2,2,1.00112703320047,3000
"xi[96,1]",4.75133333333333,0.514703664428651,3,5,5,5,5,1.01816883830496,210
"xi[97,1]",1.61733333333333,0.531971697415542,1,1,2,2,2,1.0053515212022,410
"xi[98,1]",1.066,0.248323488320411,1,1,1,1,2,1.00067101576432,3000
"xi[99,1]",1.374,0.495519101273175,1,1,1,2,2,1.00131525346184,2500
"xi[100,1]",4.75533333333333,0.5028808857811,3,5,5,5,5,1.01848486429719,200
"xi[101,1]",4.70266666666667,0.565419716117163,3,5,5,5,5,1.01568130181644,200
"xi[102,1]",4.70233333333333,0.560802450676811,3,5,5,5,5,1.01723401043037,170
"xi[103,1]",4.68033333333333,0.570018885124597,3,4,5,5,5,1.00621387338992,400
"xi[104,1]",4.725,0.541115454696842,3,5,5,5,5,1.0213157472695,150
"xi[105,1]",1.74733333333333,0.550388224760372,1,1,2,2,3,1.00303347918557,790
"xi[106,1]",1.60933333333333,0.553306670523774,1,1,2,2,3,1.00316737571826,750
"xi[107,1]",2.865,0.670018388961962,2,2,3,3,4,1.00578862442243,380
"xi[108,1]",4.39733333333333,0.788035461671516,3,4,5,5,5,1.01373451626316,190
"xi[109,1]",4.75133333333333,0.512105756972454,3,5,5,5,5,1.00964380517955,290
"xi[110,1]",1.02533333333333,0.157161664595712,1,1,1,1,2,1.01060966730729,1800
"xi[111,1]",4.67866666666667,0.575779526303132,3,4,5,5,5,1.01510592947236,180
"xi[112,1]",1.587,0.548815147405761,1,1,2,2,3,1.0049240956768,450
"xi[113,1]",2.92233333333333,0.686871035563,2,3,3,3,5,1.00716791477245,310
"xi[114,1]",2.574,0.606063614126539,2,2,3,3,4,1.01147006038796,180
"xi[115,1]",2.25566666666667,0.518707600433171,1,2,2,3,3,1.00549334728556,400
"xi[116,1]",4.79566666666667,0.465460460227899,3,5,5,5,5,1.01666258560264,200
"xi[117,1]",1.08733333333333,0.282369969759822,1,1,1,1,2,1.00621235200329,930
"xi[118,1]",1.607,0.515725693559085,1,1,2,2,2,1.00412040043339,550
"xi[119,1]",2.89133333333333,0.677503672288358,2,2,3,3,4,1.0064394628065,340
"xi[120,1]",4.70933333333333,0.543701596494713,3,5,5,5,5,1.02502163724766,140
"xi[121,1]",2.03566666666667,0.503135771030298,1,2,2,2,3,1.00168024511914,1700
"xi[122,1]",1.11466666666667,0.319717002794942,1,1,1,1,2,1.00064924505743,3000
"xi[123,1]",4.68233333333333,0.578099722065123,3,4,5,5,5,1.01496410598967,210
"xi[124,1]",2.44366666666667,0.6063132530377,1,2,2,3,3,1.00242582452398,1000
"xi[125,1]",2.283,0.52313372060103,1,2,2,3,3,1.00294131070548,820
"xi[126,1]",1.46066666666667,0.525875527648018,1,1,1,2,2,1.00344474429999,680
"xi[127,1]",4.68366666666667,0.568366873175296,3,4,5,5,5,1.01993739814797,150
"xi[128,1]",4.74833333333333,0.519378288749633,3,5,5,5,5,1.01545719500219,250
"xi[129,1]",1.24166666666667,0.439691177607774,1,1,1,1,2,1.001190370337,2900
"xi[130,1]",4.34833333333333,0.791121048297862,3,4,5,5,5,1.00574022375625,420
"xi[131,1]",4.80233333333333,0.461879132457712,3,5,5,5,5,1.01851551493406,190
"xi[132,1]",4.71633333333333,0.550121895815501,3,5,5,5,5,1.00983892007636,340
"xi[133,1]",1.985,0.516588767446167,1,2,2,2,3,1.00197944362162,1400
"xi[134,1]",1.28033333333333,0.455136175814522,1,1,1,2,2,1.00478580132102,480
"xi[135,1]",3.471,0.839877450213497,2,3,3,4,5,1.00153371118541,3000
"xi[136,1]",1.00733333333333,0.0853345351143562,1,1,1,1,1,1.00366433659033,3000
"xi[137,1]",4.11966666666667,0.863864558952556,3,3,4,5,5,1.00667804630011,330
"xi[138,1]",2.672,0.633416455002938,2,2,3,3,4,1.00510185733733,440
"xi[139,1]",4.656,0.589728689010645,3,4,5,5,5,1.01122130795123,250
"xi[140,1]",4.336,0.786962792520886,3,4,5,5,5,1.01228634031292,210
"xi[141,1]",1.80366666666667,0.543339944222048,1,1,2,2,3,1.00496606663631,450
"xi[142,1]",3.42,0.813113594712306,2,3,3,4,5,1.00310754761303,1800
"xi[143,1]",4.76566666666667,0.503493519452103,3,5,5,5,5,1.00726280874108,390
"xi[144,1]",4.32133333333333,0.816272210925783,3,4,5,5,5,1.00676737556573,350
"xi[145,1]",1.784,0.561648599852766,1,1,2,2,3,1.00211360676196,1200
"xi[146,1]",2.377,0.544949529770111,2,2,2,3,3,1.00532644311088,420
"xi[147,1]",1.32666666666667,0.478224272742998,1,1,1,2,2,1.0013104111753,2500
"xi[148,1]",4.82133333333333,0.440616541376286,4,5,5,5,5,1.02085745282353,210
"xi[149,1]",2.63833333333333,0.627424717514065,2,2,3,3,4,1.00749020704985,290
"xi[150,1]",1.95666666666667,0.501537039532372,1,2,2,2,3,1.00216010095916,1200
"xi[1,2]",4.768,0.493548913661782,3,5,5,5,5,1.01563540514953,230
"xi[2,2]",1.17366666666667,0.37976479034733,1,1,1,1,2,1.00103954427007,3000
"xi[3,2]",2.393,0.536016266369412,2,2,2,3,3,1.00859669399167,250
"xi[4,2]",4.678,0.584034558442522,3,4,5,5,5,1.00490487324738,480
"xi[5,2]",2.84266666666667,0.660347061503344,2,2,3,3,4,1.01127761845375,190
"xi[6,2]",4.62633333333333,0.624635850345945,3,4,5,5,5,1.01668487252181,170
"xi[7,2]",2.20833333333333,0.531373699222086,1,2,2,3,3,1.00446995476558,540
"xi[8,2]",1.83533333333333,0.506264413893057,1,2,2,2,3,1.00269607885454,910
"xi[9,2]",3.97333333333333,0.875334769793035,3,3,4,5,5,1.00262914723553,940
"xi[10,2]",4.13233333333333,0.866643859619025,3,3,4,5,5,1.00763899925916,310
"xi[11,2]",2.90033333333333,0.680603381231,2,2,3,3,4,1.00900331922721,260
"xi[12,2]",1.00933333333333,0.0961733087919766,1,1,1,1,1,1.00783845536186,3000
"xi[13,2]",1.25333333333333,0.438808697779155,1,1,1,2,2,1.00059743610719,3000
"xi[14,2]",4.67533333333333,0.578535325856002,3,4,5,5,5,1.01060657656486,270
"xi[15,2]",2.946,0.698507912936433,2,3,3,3,5,1.00939666572355,290
"xi[16,2]",1.106,0.308970043039502,1,1,1,1,2,1.00064870548289,3000
"xi[17,2]",2.90333333333333,0.676368770563431,2,3,3,3,4.02237671233826,1.01353804852503,160
"xi[18,2]",1.00433333333333,0.0656962268345424,1,1,1,1,1,1.03618629519729,3000
"xi[19,2]",2.736,0.652517631756607,2,2,3,3,4,1.00491795412105,580
"xi[20,2]",4.72366666666667,0.531727499382991,3,5,5,5,5,1.01104625127899,220
"xi[21,2]",4.60633333333333,0.634161343107509,3,4,5,5,5,1.00524049556456,470
"xi[22,2]",1.547,0.542729999125394,1,1,2,2,2,1.0014670844161,2100
"xi[23,2]",4.22833333333333,0.846031409151366,3,4,4,5,5,1.00785912931943,290
"xi[24,2]",4.663,0.59851238279375,3,4,5,5,5,1.01045571420341,240
"xi[25,2]",3.59866666666667,0.883095790357538,2,3,3,4,5,1.00418641858804,570
"xi[26,2]",1.002,0.0446840637720548,1,1,1,1,1,1.00049787805672,3000
"xi[27,2]",4.638,0.60861548145614,3,4,5,5,5,1.01987239527121,150
"xi[28,2]",1.491,0.518981805112677,1,1,1,2,2,1.00084933239441,3000
"xi[29,2]",4.70866666666667,0.554882137891648,3,5,5,5,5,1.00612125005182,360
"xi[30,2]",1.218,0.417772878558857,1,1,1,1,2,1.00150690868327,2000
"xi[31,2]",1.698,0.550360759552512,1,1,2,2,3,1.00287097578772,850
"xi[32,2]",4.694,0.566101425195052,3,4,5,5,5,1.00868257261337,300
"xi[33,2]",4.006,0.878761291327578,2,3,4,5,5,1.0052959353904,420
"xi[34,2]",1.002,0.0446840637720548,1,1,1,1,1,1.00049787805672,3000
"xi[35,2]",3.87666666666667,0.896134239058911,2,3,4,5,5,1.00185518058106,1500
"xi[36,2]",1.06533333333333,0.247154305321801,1,1,1,1,2,1.00052336487712,3000
"xi[37,2]",4.77333333333333,0.489253184402893,3,5,5,5,5,1.01539055088143,210
"xi[38,2]",1.03266666666667,0.177792272759457,1,1,1,1,2,1.00061045957511,3000
"xi[39,2]",4.77433333333333,0.488010184527218,3,5,5,5,5,1.01211178321905,290
"xi[40,2]",1.11133333333333,0.315655035742214,1,1,1,1,2,1.00344259130296,1200
"xi[41,2]",4.65666666666667,0.601311966383391,3,4,5,5,5,1.0128198632002,220
"xi[42,2]",4.76,0.497140875087965,3,5,5,5,5,1.01076878165359,290
"xi[43,2]",1.84566666666667,0.531609592158613,1,2,2,2,3,1.00300250190081,800
"xi[44,2]",4.66533333333333,0.587747143299771,3,4,5,5,5,1.01110553813589,240
"xi[45,2]",2.82566666666667,0.652750526596657,2,2,3,3,4,1.00394717999167,580
"xi[46,2]",4.719,0.54357228002159,3,5,5,5,5,1.01484801168332,230
"xi[47,2]",1.144,0.35680027393276,1,1,1,1,2,1.00293379391873,1100
"xi[48,2]",2.47333333333333,0.598950584625446,2,2,2,3,4,1.0053008097632,420
"xi[49,2]",3.037,0.718194217681706,2,3,3,3,5,1.01099756067928,250
"xi[50,2]",2.57666666666667,0.611757281291058,2,2,3,3,4,1.00436151971148,520
"xi[51,2]",2.79966666666667,0.649877426221227,2,2,3,3,4,1.00528091512953,420
"xi[52,2]",1.03966666666667,0.195207387659777,1,1,1,1,2,1.00068330290165,3000
"xi[53,2]",2.533,0.611857109986485,2,2,3,3,4,1.00307694957983,780
"xi[54,2]",3.00966666666667,0.719081994764125,2,3,3,3,5,1.00437823211644,550
"xi[55,2]",2.55633333333333,0.6182938767244,2,2,3,3,4,1.00422303082262,610
"xi[56,2]",3.403,0.817810453576699,2,3,3,4,5,1.00233245365085,1100
"xi[57,2]",2.44166666666667,0.593336249404311,1,2,2,3,3,1.00227569670853,1100
"xi[58,2]",1.51866666666667,0.551742417667919,1,1,1,2,3,1.001665247596,1700
"xi[59,2]",4.11966666666667,0.859608165166798,3,3,4,5,5,1.00698541076071,310
"xi[60,2]",1.92833333333333,0.54768958073697,1,2,2,2,3,1.00079087859898,3000
"xi[61,2]",4.64933333333333,0.595385911559427,3,4,5,5,5,1.01185468565809,260
"xi[62,2]",1.81966666666667,0.556102183747266,1,1,2,2,3,1.00107559479654,3000
"xi[63,2]",4.70266666666667,0.559491345548916,3,5,5,5,5,1.01699053728565,190
"xi[64,2]",4.33866666666667,0.7967746474601,3,4,5,5,5,1.00648971867389,340
"xi[65,2]",1.68133333333333,0.535923464879976,1,1,2,2,3,1.00152026997444,2000
"xi[66,2]",1.006,0.0772398126802987,1,1,1,1,1,1.00415162033193,3000
"xi[67,2]",1.167,0.377480900987326,1,1,1,1,2,1.00056418242679,3000
"xi[68,2]",1.529,0.530332679472963,1,1,2,2,2,1.00565097929554,390
"xi[69,2]",4.76233333333333,0.501263381082866,3,5,5,5,5,1.02087568874896,210
"xi[70,2]",3.55166666666667,0.860761790029786,2,3,3,4,5,1.00456430775217,490
"xi[71,2]",4.675,0.576326629723148,3,4,5,5,5,1.00858398775122,380
"xi[72,2]",1.028,0.167008873979786,1,1,1,1,2,1.01349741213287,1300
"xi[73,2]",1.98866666666667,0.556154647155573,1,2,2,2,3,1.00084218569836,3000
"xi[74,2]",1.134,0.341686381341718,1,1,1,1,2,1.00094161463659,3000
"xi[75,2]",1.51466666666667,0.535923464879976,1,1,1,2,2,1.00124517124178,2700
"xi[76,2]",4.18266666666667,0.842735401262501,3,3,4,5,5,1.00576036153514,380
"xi[77,2]",2.84933333333333,0.662907261664917,2,2,3,3,4,1.00385042729651,640
"xi[78,2]",4.732,0.531290965507611,3,5,5,5,5,1.01208327615562,230
"xi[79,2]",2.299,0.56306128678048,1,2,2,3,3,1.00106370875373,3000
"xi[80,2]",1.04966666666667,0.218820740320367,1,1,1,1,2,1.009999600669,1000
"xi[81,2]",2.039,0.531262408403036,1,2,2,2,3,1.00223751861456,1200
"xi[82,2]",4.14333333333333,0.856952163907627,3,3,4,5,5,1.00458216874374,580
"xi[83,2]",4.17233333333333,0.854914136984583,3,3,4,5,5,1.00313531582986,760
"xi[84,2]",3.47566666666667,0.856145753209776,2,3,3,4,5,1.005946922394,500
"xi[85,2]",4.57833333333333,0.659299209290703,3,4,5,5,5,1.00556799221766,480
"xi[86,2]",4.72633333333333,0.548519382878448,3,5,5,5,5,1.0215713897454,160
"xi[87,2]",4.291,0.811503858794037,3,4,5,5,5,1.00402863231808,570
"xi[88,2]",4.64466666666667,0.616872541778139,3,4,5,5,5,1.00698527457232,340
"xi[89,2]",1.237,0.432311574869239,1,1,1,1,2,1.00185665729092,1500
"xi[90,2]",2.96833333333333,0.697251228262807,2,3,3,3,5,1.00819099025466,320
"xi[91,2]",4.605,0.638574656975082,3,4,5,5,5,1.00559431058527,430
"xi[92,2]",1.47266666666667,0.526635867877101,1,1,1,2,2,1.00113609454144,3000
"xi[93,2]",4.748,0.515025323352711,3,5,5,5,5,1.01888823608663,180
"xi[94,2]",4.67466666666667,0.580462919822893,3,4,5,5,5,1.01648240472445,170
"xi[95,2]",2.86666666666667,0.679982608359542,2,2,3,3,4,1.00556823924301,400
"xi[96,2]",1.66266666666667,0.512146125085444,1,1,2,2,2,1.00177787346875,1600
"xi[97,2]",1.468,0.512246814468355,1,1,1,2,2,1.00222014022513,1200
"xi[98,2]",1.12033333333333,0.32744815821897,1,1,1,1,2,1.00073033628904,3000
"xi[99,2]",2.10033333333333,0.518674171827615,1,2,2,2,3,1.00269594246733,910
"xi[100,2]",4.686,0.571121172021353,3,4,5,5,5,1.00876125895654,390
"xi[101,2]",2.538,0.595545317118337,2,2,3,3,4,1.00357708719811,650
"xi[102,2]",2.53433333333333,0.596886348752143,2,2,3,3,4,1.00424884450672,540
"xi[103,2]",3.29733333333333,0.842513797348029,2,3,3,4,5,1.01269375033794,170
"xi[104,2]",1.85366666666667,0.544994399225611,1,2,2,2,3,1.001590751844,1800
"xi[105,2]",3.29733333333333,0.804036720080599,2,3,3,4,5,1.00175966961375,3000
"xi[106,2]",4.688,0.577437279079229,3,4,5,5,5,1.01682094176437,180
"xi[107,2]",2.76233333333333,0.668328843736384,2,2,3,3,4,1.00608985774343,390
"xi[108,2]",4.23166666666667,0.839979609357831,3,4,4,5,5,1.00538850759752,430
"xi[109,2]",4.674,0.582383370409942,3,4,5,5,5,1.01257144729547,220
"xi[110,2]",4.637,0.611573659325073,3,4,5,5,5,1.01020311922679,270
"xi[111,2]",3.971,0.876212445367259,2,3,4,5,5,1.00207803274492,1300
"xi[112,2]",4.589,0.65438653759089,3,4,5,5,5,1.00846895787921,300
"xi[113,2]",2.853,0.663479013584571,2,2,3,3,4,1.01090624173179,240
"xi[114,2]",1.01766666666667,0.131758651846223,1,1,1,1,1,1.00735377011081,3000
"xi[115,2]",4.63633333333333,0.612811881158853,3,4,5,5,5,1.010545071029,240
"xi[116,2]",4.22466666666667,0.835318786280899,3,4,4,5,5,1.00779572997261,300
"xi[117,2]",2.70933333333333,0.634807489773012,2,2,3,3,4,1.00430913594377,740
"xi[118,2]",1.451,0.519315796311615,1,1,1,2,2,1.00077964009357,3000
"xi[119,2]",1.53733333333333,0.51771507465181,1,1,2,2,2,1.00079245160665,3000
"xi[120,2]",2.92533333333333,0.677675908603261,2,3,3,3,4,1.00377023481879,610
"xi[121,2]",4.67233333333333,0.585732233737199,3,4,5,5,5,1.00742427259667,400
"xi[122,2]",4.55333333333333,0.675258627213873,3,4,5,5,5,1.01053500662546,240
"xi[123,2]",1.92766666666667,0.492458520101164,1,2,2,2,3,1.00513885364478,440
"xi[124,2]",1.01,0.0995153309815467,1,1,1,1,1,1.01119090639217,3000
"xi[125,2]",4.121,0.857479304076182,3,3,4,5,5,1.00863423305739,250
"xi[126,2]",1.05266666666667,0.224892005994749,1,1,1,1,2,1.00066561033419,3000
"xi[127,2]",1.787,0.563089711627831,1,1,2,2,3,1.00199577086068,1300
"xi[128,2]",4.17166666666667,0.855827885351568,3,3,4,5,5,1.00261683418527,950
"xi[129,2]",1.03533333333333,0.18465171081523,1,1,1,1,2,1.01806338132729,770
"xi[130,2]",3.02666666666667,0.722585357418167,2,3,3,3,5,1.00495054941971,630
"xi[131,2]",4.73266666666667,0.525317245378117,3,5,5,5,5,1.009693601445,330
"xi[132,2]",2.938,0.680914004330771,2,3,3,3,5,1.00751081106025,310
"xi[133,2]",1.227,0.420551171396047,1,1,1,1,2,1.00076681294547,3000
"xi[134,2]",3.21533333333333,0.800736295601692,2,3,3,4,5,1.00965142104299,340
"xi[135,2]",1.725,0.565226940114568,1,1,2,2,3,1.00233451648804,1100
"xi[136,2]",4.69466666666667,0.564692702424613,3,4,5,5,5,1.01034455233526,250
"xi[137,2]",1.596,0.524285823962848,1,1,2,2,2,1.00172801695364,1600
"xi[138,2]",4.677,0.583767586343191,3,4,5,5,5,1.00832287621133,380
"xi[139,2]",2.482,0.613026318430971,2,2,2,3,4,1.00305205482369,790
"xi[140,2]",4.72166666666667,0.537550192036559,3,5,5,5,5,1.00828107441716,310
"xi[141,2]",1.15733333333333,0.366912019925319,1,1,1,1,2,1.00084432572173,3000
"xi[142,2]",1.07833333333333,0.268740201658686,1,1,1,1,2,1.00453348013849,1400
"xi[143,2]",4.69166666666667,0.57099845472703,3,4,5,5,5,1.01082180686793,280
"xi[144,2]",3.01333333333333,0.708982680349739,2,3,3,3,5,1.00431558884917,860
"xi[145,2]",1.263,0.450072425722941,1,1,1,2,2,1.00165026346474,1700
"xi[146,2]",1.039,0.193627211842039,1,1,1,1,2,1.00527207560085,2300
"xi[147,2]",1.07533333333333,0.265232611748632,1,1,1,1,2,1.00376947601428,1800
"xi[148,2]",4.75766666666667,0.504340502044888,3,5,5,5,5,1.00694967113124,420
"xi[149,2]",4.69,0.576203670782656,3,4,5,5,5,1.01249087560653,240
"xi[150,2]",3.26466666666667,0.799686222781905,2,3,3,4,5,1.00810747344837,260
"xi[1,3]",4.70233333333333,0.56435868245562,3,5,5,5,5,1.02182050049848,180
